,d_spell,f_spell,champion,side,role,assists,damage_objectives,damage_building,damage_turrets,deaths,gold_earned,kda,kills,level,time_cc,damage_total,damage_taken,total_minions_killed,turret_kills,vision_score,result
3340,4,11,Zed,Side.blue,Lane.jungle,5,0,4080,0,9,8974,0.8888888888888888,3,13,5,124438,23283,18,0,32,False
3341,4,14,Leona,Side.blue,Lane.utility,14,304,4824,304,3,7312,4.666666666666667,0,12,41,24607,17892,38,1,80,True
3342,11,4,Qiyana,Side.red,Lane.jungle,4,0,6744,0,9,7559,0.7777777777777778,3,11,12,87260,18125,22,0,38,False
3343,4,14,Qiyana,Side.red,Lane.mid_lane,6,8916,14899,8916,4,11685,2.25,3,16,11,160882,16365,207,3,35,True
3344,1,4,Caitlyn,Side.red,Lane.bot_lane,3,1970,1970,1970,8,5997,0.5,1,10,8,43732,13295,95,0,9,False
3345,14,4,Qiyana,Side.blue,Lane.mid_lane,11,1659,5764,1659,9,9343,1.7777777777777777,5,13,18,83930,18176,137,0,28,True
3346,14,4,Akshan,Side.red,Lane.mid_lane,8,3803,9408,3803,12,16840,1.3333333333333333,8,18,2,198427,33103,245,2,38,False
3347,11,6,Hecarim,Side.blue,Lane.jungle,6,164,16723,164,3,10870,5.333333333333333,10,13,22,128385,27887,10,1,29,True
3348,14,4,Karma,Side.blue,Lane.utility,10,1138,1619,1138,1,6010,15.0,5,9,17,19557,6689,9,0,19,True
3349,4,14,Lulu,Side.blue,Lane.utility,8,921,1513,921,2,6739,4.0,0,12,44,13321,10621,5,1,60,False
3350,12,4,Graves,Side.blue,Lane.top_lane,6,1372,14257,1372,6,11489,1.6666666666666667,4,16,13,191275,23940,222,0,15,False
3351,14,3,Yuumi,Side.red,Lane.utility,2,312,312,312,3,3445,0.6666666666666666,0,8,11,5799,4691,3,0,15,False
3352,4,11,Graves,Side.red,Lane.jungle,4,3068,23892,3068,3,13645,4.0,8,17,17,233816,19460,88,0,38,False
3353,4,12,Yone,Side.blue,Lane.top_lane,2,4428,8047,4428,1,10546,12.0,10,13,14,113859,11159,148,2,16,True
3354,3,4,Ezreal,Side.blue,Lane.bot_lane,5,2783,6307,2783,7,10462,1.7142857142857142,7,12,5,95128,15082,156,1,25,False
3355,7,4,Ezreal,Side.red,Lane.bot_lane,10,8003,19748,8003,4,12055,3.75,5,13,3,124867,13590,150,5,18,True
3356,4,12,Leblanc,Side.red,Lane.mid_lane,5,2927,2927,2927,1,7797,9.0,4,11,13,61999,6863,132,1,10,True
3357,4,12,Viktor,Side.blue,Lane.mid_lane,2,1428,1428,1428,2,8112,4.5,7,11,10,60089,7886,107,1,7,True
3358,4,7,Aphelios,Side.red,Lane.bot_lane,8,13526,30809,13526,3,19305,6.666666666666667,12,17,19,231822,19373,276,7,50,True
3359,11,4,LeeSin,Side.red,Lane.jungle,10,3337,28481,3337,4,11480,4.25,7,14,11,136406,27160,22,2,46,False
3360,12,4,Ryze,Side.red,Lane.mid_lane,11,982,2148,982,10,10902,1.5,4,14,26,145132,30993,169,0,36,False
3361,12,4,Yone,Side.blue,Lane.top_lane,4,4547,4547,4547,8,9905,0.875,3,15,8,126970,21092,185,1,17,False
3362,4,12,Vex,Side.red,Lane.mid_lane,1,177,177,177,6,8077,0.6666666666666666,3,13,21,99729,15624,181,0,23,False
3363,6,4,Tryndamere,Side.red,Lane.top_lane,3,5518,11743,5518,3,9531,1.6666666666666667,2,13,8,105743,22727,153,4,12,True
3364,12,4,Leblanc,Side.blue,Lane.mid_lane,15,3034,3188,3034,7,13635,3.5714285714285716,10,16,18,79270,33759,116,0,44,True
3365,11,4,LeeSin,Side.red,Lane.jungle,8,3052,37823,3052,4,11926,4.5,10,13,13,142131,27715,21,3,28,True
3366,4,14,Rakan,Side.blue,Lane.utility,9,2158,2158,2158,2,5289,4.5,0,11,14,18312,7045,23,0,38,True
3367,1,4,Samira,Side.red,Lane.bot_lane,10,2705,4522,2705,15,14312,1.0,5,15,1,175559,34565,204,1,35,False
3368,7,4,Aphelios,Side.red,Lane.bot_lane,5,11226,19566,11226,2,14140,6.5,8,13,11,165439,11989,238,3,24,False
3369,11,4,Ekko,Side.red,Lane.jungle,2,1524,16569,1524,0,7927,10.0,8,12,9,100651,13517,27,0,13,True
3370,14,4,Rakan,Side.red,Lane.utility,21,606,1649,606,5,8318,4.8,3,13,28,25025,11075,48,0,65,True
3371,3,4,Kaisa,Side.red,Lane.bot_lane,1,2588,2929,2588,9,12987,1.1111111111111112,9,13,3,134147,17600,193,1,40,False
3372,12,4,Corki,Side.red,Lane.mid_lane,10,4452,6945,4452,4,13516,3.5,4,17,0,170835,18843,243,4,36,True
3373,3,14,Yuumi,Side.blue,Lane.utility,7,0,0,0,9,5392,0.7777777777777778,0,11,12,13151,12127,5,0,45,False
3374,4,12,Jayce,Side.red,Lane.top_lane,14,5469,5993,5469,9,15173,2.2222222222222223,6,17,8,158005,23194,189,3,51,True
3375,14,4,Yasuo,Side.red,Lane.mid_lane,6,1797,10449,1797,8,14680,1.875,9,16,30,202616,28705,221,0,19,False
3376,4,12,Viktor,Side.red,Lane.mid_lane,5,5438,8379,5438,12,12841,0.6666666666666666,3,15,23,166153,27063,205,2,20,False
3377,3,4,Kaisa,Side.red,Lane.bot_lane,7,5546,27938,5546,2,13049,11.0,15,14,5,132936,14658,149,3,41,True
3378,14,12,Akali,Side.red,Lane.mid_lane,7,542,637,542,3,11452,5.333333333333333,9,14,2,91078,17751,154,0,15,False
3379,12,4,Viktor,Side.red,Lane.mid_lane,10,1388,6071,1388,10,11412,1.6,6,14,26,120707,18446,170,0,19,True
3380,1,4,Kaisa,Side.blue,Lane.bot_lane,2,5003,5003,5003,3,9832,1.6666666666666667,3,12,4,117093,11710,199,2,10,False
3381,4,3,Kaisa,Side.red,Lane.bot_lane,3,3214,3214,3214,4,11574,3.0,9,14,3,138945,14737,200,1,16,True
3382,4,3,Aphelios,Side.blue,Lane.bot_lane,9,7618,10767,7618,9,12853,1.6666666666666667,6,14,23,154470,21632,200,2,40,False
3383,12,4,DrMundo,Side.blue,Lane.top_lane,7,9951,24432,9951,2,15564,8.5,10,18,17,195335,41463,234,2,24,True
3384,6,12,Taric,Side.red,Lane.top_lane,14,0,0,0,9,8357,1.8888888888888888,3,12,33,50077,26620,120,0,15,False
3385,11,4,Nidalee,Side.red,Lane.jungle,4,0,13107,0,2,8101,5.0,6,12,7,110757,19453,19,0,18,False
3386,7,4,Vayne,Side.blue,Lane.bot_lane,5,0,0,0,7,7229,1.5714285714285714,6,9,2,33559,12444,76,0,10,False
3387,14,4,Gragas,Side.red,Lane.utility,13,99,2743,99,8,8445,2.0,3,14,51,33600,27332,33,0,58,True
3388,4,11,Volibear,Side.blue,Lane.jungle,6,1369,23869,1369,7,8839,1.4285714285714286,4,12,17,109286,31428,21,2,19,False
3389,3,4,Jhin,Side.blue,Lane.bot_lane,2,0,490,0,6,5942,0.3333333333333333,0,11,9,66111,10422,144,0,16,False
3390,6,11,Taric,Side.blue,Lane.jungle,4,157,4414,157,5,6149,1.2,2,10,18,68599,18669,19,0,24,False
3391,4,14,Qiyana,Side.red,Lane.mid_lane,8,5322,8049,5322,7,14965,3.142857142857143,14,17,17,154364,23397,163,2,22,True
3392,14,12,Katarina,Side.blue,Lane.mid_lane,2,159,2154,159,5,9464,2.2,9,12,0,63301,10936,117,0,21,False
3393,7,4,Jinx,Side.blue,Lane.bot_lane,6,2120,4711,2120,2,7741,5.0,4,11,6,88440,6468,143,2,13,True
3394,14,4,Leona,Side.blue,Lane.utility,13,0,343,0,6,5839,2.3333333333333335,1,11,38,18453,18150,27,0,28,False
3395,14,4,Nautilus,Side.blue,Lane.utility,15,56,56,56,4,6483,4.5,3,11,44,20053,11696,35,0,45,True
3396,4,12,Sylas,Side.blue,Lane.mid_lane,10,1690,7857,1690,9,10967,1.8888888888888888,7,15,31,125118,36319,137,1,20,True
3397,14,4,Lulu,Side.red,Lane.utility,20,1846,1962,1846,5,9193,4.0,0,14,31,26249,17701,27,0,98,True
3398,4,7,Aphelios,Side.blue,Lane.bot_lane,3,3673,3673,3673,7,8536,1.0,4,11,14,84585,14029,156,1,27,False
3399,4,12,Viktor,Side.blue,Lane.top_lane,19,7346,25669,7346,8,23022,4.25,15,18,65,302368,28871,271,4,31,True
3400,14,4,Pyke,Side.blue,Lane.utility,8,604,1199,604,9,7602,1.0,1,12,11,18576,17935,39,0,66,True
3401,4,14,Braum,Side.red,Lane.utility,11,0,778,0,5,5195,2.2,0,10,14,16721,12910,25,0,38,False
3402,11,4,Rumble,Side.red,Lane.jungle,7,528,27540,528,4,11070,3.25,6,14,9,139967,18170,24,1,17,True
3403,1,4,Samira,Side.red,Lane.bot_lane,9,8667,46488,8667,8,24636,3.125,16,18,7,379834,51776,291,4,64,True
3404,14,4,Nautilus,Side.blue,Lane.utility,20,390,450,390,9,8429,2.4444444444444446,2,12,49,24600,21928,36,0,44,True
3405,12,4,Akshan,Side.blue,Lane.top_lane,6,6987,10244,6987,5,14398,3.2,10,15,2,137999,20216,192,3,32,True
3406,12,4,Viktor,Side.red,Lane.top_lane,4,3395,5947,3395,4,13972,1.75,3,18,27,204669,17625,278,1,39,True
3407,4,14,Lulu,Side.blue,Lane.utility,7,644,644,644,1,4353,7.0,0,8,9,12859,5170,22,0,28,False
3408,11,4,LeeSin,Side.blue,Lane.jungle,12,475,23900,475,7,12703,2.4285714285714284,5,17,19,191302,35153,45,1,30,True
3409,14,4,Karma,Side.red,Lane.utility,17,0,569,0,11,8196,1.6363636363636365,1,14,20,18482,22359,18,0,57,True
3410,14,4,Qiyana,Side.red,Lane.mid_lane,3,0,0,0,9,8439,0.7777777777777778,4,12,9,83347,17820,136,0,8,False
3411,11,4,LeeSin,Side.blue,Lane.jungle,5,0,14260,0,2,7667,5.5,6,11,7,79911,15077,12,0,15,True
3412,4,12,Xerath,Side.red,Lane.bot_lane,8,0,2167,0,3,7744,3.3333333333333335,2,12,12,69016,9412,129,0,14,False
3413,14,4,Yasuo,Side.red,Lane.mid_lane,5,1582,1870,1582,8,8404,0.875,2,12,10,108231,19026,167,0,12,False
3414,4,14,Lux,Side.blue,Lane.utility,7,103,350,103,8,4864,0.875,0,9,29,14889,11162,17,0,43,False
3415,11,4,Diana,Side.red,Lane.jungle,13,0,37786,0,3,13524,7.333333333333333,9,15,13,193943,24388,43,1,32,True
3416,3,4,Samira,Side.red,Lane.bot_lane,8,4744,7216,4744,4,13172,5.5,14,12,5,118162,16620,164,3,26,True
3417,4,12,Jax,Side.blue,Lane.top_lane,7,9651,17501,9651,5,13064,3.4,10,16,10,118650,23993,162,5,29,True
3418,14,4,Pyke,Side.blue,Lane.utility,10,317,317,317,4,10460,4.0,6,11,25,21792,13160,39,1,90,False
3419,4,1,Jhin,Side.blue,Lane.bot_lane,8,2630,26241,2630,4,20036,5.25,13,18,35,327238,24589,304,1,30,False
3420,4,12,Jayce,Side.blue,Lane.top_lane,10,9870,16596,9870,5,16068,3.0,5,18,6,249451,22687,280,3,67,True
3421,7,4,Jhin,Side.red,Lane.bot_lane,10,4144,8303,4144,3,8536,4.333333333333333,3,11,7,94344,11339,145,0,15,True
3422,4,11,LeeSin,Side.blue,Lane.jungle,6,0,4011,0,7,11755,2.2857142857142856,10,12,20,112740,34878,36,0,34,False
3423,3,4,Braum,Side.blue,Lane.jungle,37,569,2068,569,10,10936,3.8,1,15,54,17197,24659,27,0,56,True
3424,4,12,Jax,Side.blue,Lane.top_lane,3,18237,24936,18237,0,13049,10.0,7,14,16,122857,14690,144,6,17,True
3425,4,12,Kennen,Side.red,Lane.top_lane,10,2448,2837,2448,5,9323,2.8,4,13,28,94959,20479,164,1,12,False
3426,4,12,Akshan,Side.red,Lane.mid_lane,9,1872,2321,1872,5,10640,3.4,8,12,0,72778,14092,114,0,8,True
3427,4,14,Rakan,Side.red,Lane.utility,22,276,1450,276,7,8207,3.2857142857142856,1,13,35,17205,20131,35,0,69,True
3428,7,4,Jhin,Side.red,Lane.bot_lane,10,3664,6818,3664,8,9446,1.875,5,12,12,88203,14636,118,2,14,True
